Ano;Mês;Município;"Valor FOB (US$)";"Quilograma Líquido"
2010;04;"Sumaré - SP";51264523;7498444
2010;07;"Paulínia - SP";50105939;26123879
2010;06;"Paulínia - SP";49669811;20982524
2010;04;"Paulínia - SP";49539250;25584378
2010;11;"Hortolândia - SP";49144169;1981874
2010;09;"Cosmópolis - SP";49135340;87422572
2010;08;"Indaiatuba - SP";48394089;6610785
2010;08;"Paulínia - SP";48203726;20546739
2010;05;"Paulínia - SP";47977747;19573596
2010;06;"Hortolândia - SP";47418659;1563416
2010;02;"Paulínia - SP";47373569;20090657
2010;01;"Sumaré - SP";45719528;6178883
2010;03;"Sumaré - SP";42102196;6449970
2010;08;"Cosmópolis - SP";41710703;78194713
2010;11;"Jaguariúna - SP";41640217;701168
2010;06;"Cosmópolis - SP";41468481;78969874
2010;08;"Hortolândia - SP";39433224;1300378
2010;01;"Paulínia - SP";38852661;14877752
2010;07;"Cosmópolis - SP";36988286;67971880
2010;03;"Jaguariúna - SP";35284942;1046794
2010;05;"Jaguariúna - SP";34732106;972131
2010;01;"Indaiatuba - SP";34310398;4830309
2010;10;"Cosmópolis - SP";32825450;59062055
2010;10;"Jaguariúna - SP";31547447;577798
2010;07;"Jaguariúna - SP";30757406;604953
2010;05;"Cosmópolis - SP";30455401;61551879
2010;08;"Jaguariúna - SP";29673252;886267
2010;12;"Jaguariúna - SP";29537710;326715
2010;04;"Jaguariúna - SP";28682205;1049614
2010;05;"Hortolândia - SP";28570162;890974
2010;04;"Hortolândia - SP";28195438;1169199
2010;08;"Vinhedo - SP";28182244;5338209
2010;09;"Jaguariúna - SP";26936417;774874
2010;02;"Jaguariúna - SP";26582899;848439
2010;03;"Vinhedo - SP";24918796;5415434
2010;10;"Vinhedo - SP";24289197;5005543
2010;06;"Vinhedo - SP";23896123;5474164
2010;06;"Jaguariúna - SP";23851357;1154758
2010;07;"Vinhedo - SP";23064886;5795421
2010;09;"Vinhedo - SP";23007771;5192944
2010;05;"Vinhedo - SP";22627471;5769511
2010;11;"Vinhedo - SP";22497940;4836432
2010;04;"Vinhedo - SP";22381645;5305560
2010;12;"Vinhedo - SP";22054877;4854650
2010;11;"Cosmópolis - SP";21909862;33845291
2010;03;"Cosmópolis - SP";21675642;29512655
2010;12;"Cosmópolis - SP";20809847;27120643
2010;09;"Valinhos - SP";18938001;2306270
2010;08;"Valinhos - SP";18936657;2081911
2010;02;"Vinhedo - SP";18688469;4351646
2010;09;"Nova Odessa - SP";18407827;912904
2010;10;"Valinhos - SP";17951195;2209345
2010;01;"Jaguariúna - SP";17421471;2922031
2010;01;"Vinhedo - SP";17358269;4138588
2010;11;"Valinhos - SP";17241006;1913235
2010;06;"Valinhos - SP";16791794;1953463
2010;04;"Valinhos - SP";16458768;2106902
2010;12;"Valinhos - SP";15952044;2189542
2010;04;"Cosmópolis - SP";15591319;20498659
2010;08;"Itatiba - SP";15521409;1776091
2010;05;"Valinhos - SP";15387883;1840408
2010;01;"Cosmópolis - SP";15289239;24601946
2010;07;"Itatiba - SP";14960567;2002266
2010;11;"Itatiba - SP";14446497;1387859
2010;03;"Valinhos - SP";14308594;2207509
2010;07;"Valinhos - SP";14232475;1809513
2010;02;"Valinhos - SP";14094065;2024135
2010;09;"Itatiba - SP";13510951;1441172
2010;10;"Itatiba - SP";13091448;1428452
2010;02;"Cosmópolis - SP";12673205;18144523
2010;03;"Monte Mor - SP";12527835;3752392
2010;06;"Itatiba - SP";11791039;1380864
2010;12;"Itatiba - SP";11711466;1550744
2010;04;"Itatiba - SP";11435384;1309306
2010;03;"Itatiba - SP";11157253;1357449
2010;05;"Itatiba - SP";11088600;1227171
2010;07;"Monte Mor - SP";10460463;3045566
2010;06;"Monte Mor - SP";10395666;2901613
2010;03;"Hortolândia - SP";10231015;369848
2010;12;"Nova Odessa - SP";10161574;844031
2010;08;"Nova Odessa - SP";9937796;851979
2010;02;"Hortolândia - SP";9660534;640039
2010;01;"Valinhos - SP";9436442;1206108
2010;11;"Nova Odessa - SP";9391465;698338
2010;05;"Monte Mor - SP";9387369;2996672
2010;10;"Nova Odessa - SP";9358937;798940
2010;04;"Monte Mor - SP";9255888;2687428
2010;12;"Monte Mor - SP";9120810;2949337
2010;07;"Nova Odessa - SP";9065931;828431
2010;09;"Monte Mor - SP";8819480;2592736
2010;02;"Monte Mor - SP";8766802;2865739
2010;08;"Monte Mor - SP";8733760;2553361
2010;10;"Monte Mor - SP";8608555;2591877
2010;04;"Nova Odessa - SP";8363965;780496
2010;03;"Nova Odessa - SP";8302089;689963
2010;11;"Monte Mor - SP";8047883;2408467
2010;02;"Itatiba - SP";8004515;975581
2010;01;"Hortolândia - SP";7970912;709783
2010;02;"Nova Odessa - SP";7959848;630834
2010;05;"Nova Odessa - SP";7944113;832112
2010;06;"Nova Odessa - SP";7477541;770462
2010;01;"Monte Mor - SP";6885237;2101367
2010;01;"Itatiba - SP";6064376;834755
2010;03;"Engenheiro Coelho - SP";5864197;5113469
2010;01;"Nova Odessa - SP";5258464;427835
2010;07;"Holambra - SP";4090463;1503496
2010;10;"Santa Bárbara d'Oeste - SP";4014983;426177
2010;09;"Engenheiro Coelho - SP";3766586;2456674
2010;06;"Holambra - SP";3006845;1199950
2010;06;"Santa Bárbara d'Oeste - SP";2912986;411494
2010;05;"Santa Bárbara d'Oeste - SP";2787325;318343
2010;07;"Engenheiro Coelho - SP";2694570;1924914
2010;12;"Santa Bárbara d'Oeste - SP";2581824;353611
2010;08;"Holambra - SP";2541002;811445
2010;08;"Engenheiro Coelho - SP";2486294;1809229
2010;08;"Santa Bárbara d'Oeste - SP";2446965;308136
2010;11;"Santa Bárbara d'Oeste - SP";2427432;232376
2010;09;"Santa Bárbara d'Oeste - SP";2404931;336123
2010;05;"Engenheiro Coelho - SP";2294097;1702661
2010;03;"Santa Bárbara d'Oeste - SP";2236134;223533
2010;07;"Santa Bárbara d'Oeste - SP";2078693;293994
2010;06;"Pedreira - SP";2039566;774875
2010;09;"Pedreira - SP";2035839;752272
2010;05;"Pedreira - SP";1860195;1286333
2010;04;"Santa Bárbara d'Oeste - SP";1676088;189782
2010;10;"Engenheiro Coelho - SP";1675500;995470
2010;08;"Pedreira - SP";1562123;554002
2010;03;"Pedreira - SP";1513680;557404
2010;07;"Pedreira - SP";1445368;716478
2010;02;"Pedreira - SP";1413491;735696
2010;04;"Holambra - SP";1374121;352736
2010;04;"Pedreira - SP";1331803;560251
2010;12;"Pedreira - SP";1317251;535362
2010;01;"Santa Bárbara d'Oeste - SP";1271409;290881
2010;11;"Engenheiro Coelho - SP";1214693;697772
2010;01;"Pedreira - SP";1214340;470322
2010;09;"Holambra - SP";1122018;396773
2010;05;"Holambra - SP";1091855;295810
2010;11;"Pedreira - SP";1054223;387238
2010;10;"Pedreira - SP";1038553;396714
2010;01;"Engenheiro Coelho - SP";1003319;660917
2010;02;"Engenheiro Coelho - SP";977738;538462
2010;02;"Santa Bárbara d'Oeste - SP";942221;140132
2010;06;"Engenheiro Coelho - SP";892548;610507
2010;12;"Engenheiro Coelho - SP";713428;271772
2010;04;"Engenheiro Coelho - SP";671556;306708
2010;11;"Artur Nogueira - SP";645427;25077
2010;01;"Holambra - SP";584610;85719
2010;10;"Artur Nogueira - SP";565018;3323
2010;08;"Artur Nogueira - SP";537044;40408
2010;12;"Santo Antônio de Posse - SP";507579;27955
2010;02;"Holambra - SP";503207;56319
2010;03;"Holambra - SP";493091;45463
2010;07;"Artur Nogueira - SP";485043;3959
2010;06;"Artur Nogueira - SP";471861;7749
2010;09;"Artur Nogueira - SP";432882;3595
2010;10;"Holambra - SP";410947;167759
2010;04;"Artur Nogueira - SP";408934;9864
2010;11;"Holambra - SP";408468;125054
2010;12;"Artur Nogueira - SP";366871;31468
2010;03;"Artur Nogueira - SP";346927;2378
2010;02;"Artur Nogueira - SP";335624;4121
2010;12;"Holambra - SP";331326;84943
2010;05;"Artur Nogueira - SP";316549;2583
2010;01;"Artur Nogueira - SP";183513;1900
2010;10;"Santo Antônio de Posse - SP";133762;6988
2010;03;"Santo Antônio de Posse - SP";123487;2479
2010;11;"Santo Antônio de Posse - SP";121602;5659
2010;01;"Santo Antônio de Posse - SP";104010;4702
2010;07;"Santo Antônio de Posse - SP";84205;11982
2010;02;"Santo Antônio de Posse - SP";56174;4309
2010;09;"Santo Antônio de Posse - SP";44831;5248
2010;12;"Morungaba - SP";40808;2328
2010;06;"Santo Antônio de Posse - SP";38481;2976
2010;04;"Santo Antônio de Posse - SP";37423;9260
2010;03;"Morungaba - SP";33938;2478
2010;05;"Santo Antônio de Posse - SP";21029;368
2010;08;"Morungaba - SP";15118;0
2010;01;"Morungaba - SP";13943;864
2010;10;"Morungaba - SP";7612;0
2010;05;"Morungaba - SP";6050;412
2010;07;"Morungaba - SP";5904;362
2010;06;"Morungaba - SP";4957;784
2010;08;"Santo Antônio de Posse - SP";1565;11
2010;11;"Morungaba - SP";803;72
2009;06;"Campinas - SP";89880874;14629121
2009;10;"Campinas - SP";86624680;15122079
2009;11;"Campinas - SP";84523685;14049397
2009;04;"Campinas - SP";82171022;15059231
2009;12;"Campinas - SP";81501484;16067361
2009;03;"Jaguariúna - SP";81342134;2063148
2009;09;"Campinas - SP";81168216;14921672
2009;03;"Campinas - SP";79306431;13106110
2009;08;"Campinas - SP";77042012;13517539
2009;02;"Campinas - SP";72802992;14506450
2009;12;"Paulínia - SP";70429466;28508659
2009;06;"Jaguariúna - SP";69286520;2045861
2009;07;"Campinas - SP";69284425;14812003
2009;05;"Campinas - SP";66426073;14076520
2009;10;"Indaiatuba - SP";60881953;6626553
2009;09;"Jaguariúna - SP";60095814;2073923
2009;10;"Paulínia - SP";56442112;30945545
2009;10;"Sumaré - SP";55562885;8824760
2009;02;"Jaguariúna - SP";54756176;1553555
2009;09;"Sumaré - SP";52316529;6839185
2009;09;"Indaiatuba - SP";52229021;6606892
2009;12;"Indaiatuba - SP";51805180;6994898
2009;07;"Indaiatuba - SP";51478673;8604791
2009;11;"Jaguariúna - SP";51372802;1973324
2009;08;"Jaguariúna - SP";49886173;2101074
2009;03;"Sumaré - SP";49596789;6265799
2009;07;"Jaguariúna - SP";49553711;2453829
2009;07;"Paulínia - SP";49124373;33713018
2009;11;"Indaiatuba - SP";46381466;6203314
2009;04;"Jaguariúna - SP";46348778;1939554
2009;05;"Jaguariúna - SP";45640780;1796597
2009;11;"Paulínia - SP";45405700;19183675
2009;01;"Sumaré - SP";45097907;5907499
2009;09;"Paulínia - SP";43947535;32018278
2009;12;"Sumaré - SP";43876286;7463618
2009;04;"Indaiatuba - SP";42432385;6554088
2009;05;"Paulínia - SP";42381795;52632606
2009;01;"Campinas - SP";42281059;9309237
2009;02;"Indaiatuba - SP";42087698;6266621
2009;08;"Indaiatuba - SP";40105832;5843650
2009;02;"Sumaré - SP";39991892;5514791
2009;11;"Sumaré - SP";39982512;6136422
2009;10;"Jaguariúna - SP";39453762;2022256
2009;02;"Paulínia - SP";38329096;47533938
2009;12;"Jaguariúna - SP";38086222;2702503
2009;06;"Indaiatuba - SP";37802946;7721626
2009;05;"Indaiatuba - SP";36322606;6253708
2009;08;"Paulínia - SP";36055258;23132389
2009;03;"Paulínia - SP";35202512;32419287
2009;06;"Sumaré - SP";35146851;5120435
2009;07;"Sumaré - SP";34672448;6044101
2009;06;"Paulínia - SP";32866229;21924391
2009;03;"Indaiatuba - SP";30367653;6269754
2009;08;"Cosmópolis - SP";30270924;58836438
2009;01;"Indaiatuba - SP";30060842;5950771
2009;08;"Sumaré - SP";29672690;5255142
2009;01;"Paulínia - SP";29312577;13268068
2009;10;"Cosmópolis - SP";27835320;47622176
2009;05;"Sumaré - SP";27800975;4439321
2009;01;"Jaguariúna - SP";25364093;2052769
2009;04;"Sumaré - SP";24543138;3793763
2009;04;"Paulínia - SP";24042429;18448977
2009;07;"Cosmópolis - SP";23012473;53023261
2009;05;"Cosmópolis - SP";22853367;58115901
2009;08;"Vinhedo - SP";21132974;4845073
2009;09;"Cosmópolis - SP";21083359;35708200
2009;07;"Vinhedo - SP";20635942;5078475
2009;11;"Cosmópolis - SP";20581817;35021874
2009;10;"Vinhedo - SP";20396669;4713462
2009;03;"Vinhedo - SP";20325040;4492893
2009;06;"Cosmópolis - SP";20288738;46338134
2009;09;"Vinhedo - SP";19401755;4811163
2009;06;"Vinhedo - SP";19033969;4535719
2009;05;"Vinhedo - SP";18334584;4439971
2009;01;"Vinhedo - SP";18183628;3140786
2009;02;"Vinhedo - SP";18003055;4260652
2009;04;"Cosmópolis - SP";17957456;29530896
2009;03;"Cosmópolis - SP";17885617;29873068
2009;08;"Hortolândia - SP";17692439;679138
2009;10;"Hortolândia - SP";17525938;837895
2009;11;"Itatiba - SP";16883863;1296374
2009;09;"Hortolândia - SP";16602492;738887
2009;11;"Vinhedo - SP";16404653;3879663
2009;12;"Vinhedo - SP";16363515;3872577
2009;04;"Vinhedo - SP";16117389;3838666
2009;12;"Cosmópolis - SP";15248698;24068022
2009;12;"Valinhos - SP";14001675;2972979
2009;11;"Valinhos - SP";13940102;1961740
2009;10;"Valinhos - SP";13538683;1777931
2009;07;"Hortolândia - SP";13371198;597738
2009;01;"Cosmópolis - SP";13292040;15966086
2009;02;"Cosmópolis - SP";12697744;37731910
2009;09;"Valinhos - SP";12650532;2596163
2009;11;"Hortolândia - SP";12554034;505065
2009;12;"Hortolândia - SP";12127328;688070
2009;06;"Hortolândia - SP";11230958;870531
2009;12;"Monte Mor - SP";11118972;2703288
2009;04;"Hortolândia - SP";10612307;1041034
2009;07;"Valinhos - SP";10546401;1891240
2009;05;"Hortolândia - SP";10494262;776496
2009;09;"Nova Odessa - SP";10070815;639741
2009;08;"Valinhos - SP";9810789;2692443
2009;07;"Monte Mor - SP";9541519;3037390
2009;09;"Monte Mor - SP";9329558;3056492
2009;10;"Itatiba - SP";9241799;1281653
2009;11;"Monte Mor - SP";8914140;2332050
2009;06;"Valinhos - SP";8810296;2393811
2009;12;"Itatiba - SP";8739345;1320395
2009;03;"Monte Mor - SP";8693393;2712042
2009;02;"Monte Mor - SP";8683631;2520628
2009;04;"Monte Mor - SP";8302035;2643233
2009;04;"Valinhos - SP";8123167;1443294
2009;03;"Hortolândia - SP";8076465;807871
2009;03;"Valinhos - SP";8046723;2085882
2009;05;"Monte Mor - SP";8009563;2104291
2009;09;"Itatiba - SP";7901195;1099575
2009;10;"Monte Mor - SP";7859996;2650546
2009;08;"Monte Mor - SP";7602597;2621830
2009;06;"Monte Mor - SP";7471355;2225624
2009;02;"Hortolândia - SP";7443211;990758
2009;07;"Nova Odessa - SP";7182981;519625
2009;08;"Itatiba - SP";7157678;1141943
2009;12;"Nova Odessa - SP";7024093;566185
2009;07;"Itatiba - SP";7016984;1236806
2009;02;"Valinhos - SP";6990929;1424667
2009;05;"Valinhos - SP";6943331;1260869
2009;06;"Nova Odessa - SP";6767334;532895
2009;01;"Monte Mor - SP";6714564;2149313
2009;03;"Nova Odessa - SP";6326293;490622
2009;05;"Nova Odessa - SP";6324650;530523
2009;08;"Nova Odessa - SP";6315272;449194
2009;10;"Nova Odessa - SP";6185181;548712
2009;01;"Hortolândia - SP";6097802;417403
2009;03;"Itatiba - SP";6071512;942728
2009;04;"Nova Odessa - SP";5547765;465942
2009;06;"Itatiba - SP";5451613;980180
2009;02;"Itatiba - SP";5274710;665068
2009;01;"Valinhos - SP";5191745;1139687
2009;11;"Nova Odessa - SP";5055226;437759
2009;02;"Nova Odessa - SP";5047625;410945
2009;04;"Itatiba - SP";4714363;714581
2009;01;"Itatiba - SP";4563390;579587
2009;05;"Itatiba - SP";3908532;680319
2009;08;"Holambra - SP";3726886;1455325
2009;05;"Santa Bárbara d'Oeste - SP";3461822;429113
2009;06;"Holambra - SP";3438645;1682142
2009;01;"Santa Bárbara d'Oeste - SP";3246017;650096
2009;01;"Nova Odessa - SP";3147196;278117
2009;07;"Holambra - SP";2999379;1418057
2009;04;"Santa Bárbara d'Oeste - SP";2800403;614871
2009;12;"Pedreira - SP";2752892;947412
2009;12;"Santa Bárbara d'Oeste - SP";2639288;444792
2009;06;"Santa Bárbara d'Oeste - SP";2480549;316915
2009;09;"Pedreira - SP";2418942;882818
2009;10;"Pedreira - SP";2349929;966213
2009;10;"Engenheiro Coelho - SP";2333782;2076210
2009;11;"Santa Bárbara d'Oeste - SP";2203313;206099
2009;08;"Pedreira - SP";2078336;848345
2009;11;"Engenheiro Coelho - SP";2003716;1420476
2009;09;"Holambra - SP";2000342;605634
2009;09;"Santa Bárbara d'Oeste - SP";1987662;299992
2009;04;"Pedreira - SP";1981786;957782
2009;07;"Santa Bárbara d'Oeste - SP";1944359;240382
2009;06;"Engenheiro Coelho - SP";1799932;766644
2009;11;"Pedreira - SP";1783866;718595
2009;08;"Engenheiro Coelho - SP";1666116;677784
2009;03;"Santa Bárbara d'Oeste - SP";1563620;238111
2009;06;"Pedreira - SP";1537012;749370
2009;08;"Santa Bárbara d'Oeste - SP";1522669;226415
2009;09;"Engenheiro Coelho - SP";1417091;590942
2009;10;"Santa Bárbara d'Oeste - SP";1378404;324038
2009;03;"Pedreira - SP";1365143;826285
2009;07;"Pedreira - SP";1364420;720978
2009;05;"Pedreira - SP";1313748;689673
2009;12;"Engenheiro Coelho - SP";1245313;980272
2009;05;"Holambra - SP";1234132;363481
2009;07;"Engenheiro Coelho - SP";1231760;677703
2009;02;"Santa Bárbara d'Oeste - SP";1030554;78694
2009;01;"Pedreira - SP";966426;514520
2009;02;"Pedreira - SP";960164;524100
2009;05;"Engenheiro Coelho - SP";958411;651192
2009;01;"Engenheiro Coelho - SP";608371;355482
2009;03;"Engenheiro Coelho - SP";580276;470751
2009;04;"Holambra - SP";534907;40881
2009;04;"Engenheiro Coelho - SP";521230;315242
2009;03;"Artur Nogueira - SP";507637;11406
2009;12;"Holambra - SP";498046;136104
2009;02;"Engenheiro Coelho - SP";467887;274087
2009;02;"Artur Nogueira - SP";450189;9200
2009;01;"Holambra - SP";448923;84379
2009;10;"Holambra - SP";427188;53353
2009;04;"Artur Nogueira - SP";420723;5573
2009;11;"Holambra - SP";398253;68264
2009;10;"Artur Nogueira - SP";394909;6629
2009;03;"Holambra - SP";393281;27116
2009;01;"Artur Nogueira - SP";375534;6464
2009;12;"Artur Nogueira - SP";332783;5693
2009;05;"Artur Nogueira - SP";296887;14260
2009;02;"Holambra - SP";294894;16795
2009;11;"Santo Antônio de Posse - SP";283176;15425
2009;11;"Artur Nogueira - SP";262832;4884
2009;08;"Artur Nogueira - SP";250960;2503
2009;12;"Santo Antônio de Posse - SP";231458;12135
2009;02;"Santo Antônio de Posse - SP";218286;25857
2009;06;"Artur Nogueira - SP";171159;6050
2009;09;"Artur Nogueira - SP";149009;1464
2009;04;"Santo Antônio de Posse - SP";136439;20721
2009;01;"Santo Antônio de Posse - SP";127213;22762
2009;07;"Artur Nogueira - SP";115339;2437
2009;07;"Santo Antônio de Posse - SP";108216;5899
2009;05;"Santo Antônio de Posse - SP";76634;8814
2009;10;"Santo Antônio de Posse - SP";65383;4264
2009;09;"Morungaba - SP";63792;3983
2009;03;"Santo Antônio de Posse - SP";37004;6030
2009;06;"Santo Antônio de Posse - SP";34361;4755
2009;09;"Santo Antônio de Posse - SP";29463;1550
2009;05;"Morungaba - SP";27383;2708
2009;02;"Morungaba - SP";13678;1089
2009;08;"Morungaba - SP";11987;1061
2009;08;"Santo Antônio de Posse - SP";10279;712
2009;07;"Morungaba - SP";6379;0
2009;06;"Morungaba - SP";6379;0
2009;11;"Morungaba - SP";4947;329
2009;04;"Morungaba - SP";3386;232
2008;09;"Jaguariúna - SP";132373055;1927211
2008;06;"Jaguariúna - SP";131335670;2012361
2008;03;"Jaguariúna - SP";130314593;2589892
2008;10;"Campinas - SP";111489606;21218400
2008;04;"Campinas - SP";110196478;20259232
2008;01;"Jaguariúna - SP";110189789;2146157
2008;02;"Campinas - SP";106506188;22401785
2008;04;"Jaguariúna - SP";106430283;2243374
2008;05;"Jaguariúna - SP";106316844;2581467
2008;02;"Jaguariúna - SP";106191995;2605609
2008;07;"Campinas - SP";105536109;21153431
2008;09;"Campinas - SP";102553273;22257269
2008;08;"Jaguariúna - SP";98810464;2020482
2008;08;"Campinas - SP";96133751;20110129
2008;05;"Campinas - SP";96020910;21836467
2008;10;"Jaguariúna - SP";89628307;1734492
2008;11;"Jaguariúna - SP";89562078;1573244
2008;04;"Indaiatuba - SP";89071515;10793626
2008;12;"Campinas - SP";88159239;21732122
2008;06;"Campinas - SP";87953150;17141391
2008;10;"Paulínia - SP";86228003;78712554
2008;03;"Campinas - SP";85383165;17746752
2008;09;"Indaiatuba - SP";84237305;10352956
2008;05;"Indaiatuba - SP";83077941;11501501
2008;07;"Jaguariúna - SP";82565554;2527379
2008;11;"Campinas - SP";81471226;19214403
2008;06;"Indaiatuba - SP";79303995;11097254
2008;08;"Indaiatuba - SP";78215244;9776403
2008;01;"Campinas - SP";75341863;21143205
2008;10;"Indaiatuba - SP";73457787;9486331
2008;01;"Sumaré - SP";73127164;10152080
2008;07;"Indaiatuba - SP";72500131;9421419
2008;07;"Sumaré - SP";71638867;9650377
2008;06;"Sumaré - SP";66442111;8941315
2008;12;"Jaguariúna - SP";66352151;1528044
2008;09;"Sumaré - SP";62700123;8890940
2008;12;"Sumaré - SP";61940634;7446232
2008;04;"Sumaré - SP";61071608;8760274
2008;07;"Paulínia - SP";60914616;54476690
2008;05;"Sumaré - SP";57625010;8828717
2008;11;"Indaiatuba - SP";55727079;6652437
2008;08;"Sumaré - SP";55502183;7573913
2008;12;"Paulínia - SP";51731074;42400727
2008;08;"Paulínia - SP";51633976;41415400
2008;10;"Sumaré - SP";49737488;6972925
2008;03;"Sumaré - SP";49255046;7604032
2008;02;"Paulínia - SP";49097455;40435031
2008;03;"Indaiatuba - SP";47774218;6407295
2008;06;"Paulínia - SP";46643818;29073973
2008;08;"Cosmópolis - SP";45479371;95084309
2008;02;"Sumaré - SP";45092337;6826673
2008;01;"Indaiatuba - SP";44861056;7003656
2008;02;"Indaiatuba - SP";43736964;7084777
2008;04;"Paulínia - SP";43143235;45807925
2008;09;"Paulínia - SP";43032221;18670052
2008;05;"Paulínia - SP";41053168;22632075
2008;11;"Sumaré - SP";39730954;5830252
2008;12;"Indaiatuba - SP";38939522;6542914
2008;11;"Paulínia - SP";38693311;15757911
2008;10;"Cosmópolis - SP";37091657;78399748
2008;01;"Paulínia - SP";35780862;19418154
2008;03;"Paulínia - SP";34281332;41461464
2008;07;"Cosmópolis - SP";31563225;67794718
2008;09;"Cosmópolis - SP";29567482;60396484
2008;08;"Vinhedo - SP";27571967;5149009
2008;12;"Cosmópolis - SP";27148178;56113349
2008;09;"Vinhedo - SP";26551918;4761718
2008;07;"Vinhedo - SP";25776901;5189321
2008;10;"Hortolândia - SP";25555623;2305878
2008;10;"Vinhedo - SP";24727842;4323905
2008;11;"Hortolândia - SP";24095136;2086655
2008;05;"Vinhedo - SP";23862853;4643006
2008;04;"Vinhedo - SP";23096269;4845043
2008;06;"Vinhedo - SP";22761571;4842318
2008;03;"Vinhedo - SP";21975100;4884715
2008;12;"Hortolândia - SP";21810854;2065930
2008;06;"Cosmópolis - SP";21402493;44629009
2008;12;"Vinhedo - SP";21346002;4418685
2008;01;"Vinhedo - SP";21341619;4153805
2008;11;"Vinhedo - SP";19374249;3259282
2008;02;"Vinhedo - SP";18671176;3648804
2008;11;"Cosmópolis - SP";18593152;40578869
2008;05;"Cosmópolis - SP";18092023;43650529
2008;04;"Cosmópolis - SP";17772092;36335578
2008;04;"Valinhos - SP";16991112;3271120
2008;03;"Valinhos - SP";16300931;3050186
2008;05;"Valinhos - SP";15764865;2889035
2008;08;"Valinhos - SP";15725643;2669359
2008;07;"Valinhos - SP";15549248;2729456
2008;02;"Valinhos - SP";15162556;3167463
2008;10;"Valinhos - SP";14970473;2129090
2008;09;"Hortolândia - SP";14666844;1354532
2008;09;"Valinhos - SP";14178305;2523429
2008;09;"Monte Mor - SP";14092195;3871464
2008;08;"Monte Mor - SP";13835867;4573339
2008;01;"Valinhos - SP";13790399;3380426
2008;05;"Itatiba - SP";13621343;1632734
2008;10;"Itatiba - SP";13579940;1570847
2008;07;"Monte Mor - SP";13479967;4250924
2008;04;"Hortolândia - SP";13248542;1736470
2008;06;"Hortolândia - SP";13137711;1729798
2008;09;"Itatiba - SP";13109402;1620335
2008;08;"Hortolândia - SP";12729345;1390657
2008;06;"Monte Mor - SP";12268907;4209693
2008;06;"Valinhos - SP";12226615;1914729
2008;05;"Hortolândia - SP";11362176;1729403
2008;04;"Nova Odessa - SP";11264651;1028698
2008;07;"Nova Odessa - SP";11162592;852908
2008;07;"Itatiba - SP";11066929;1310996
2008;02;"Hortolândia - SP";11057888;1453857
2008;09;"Nova Odessa - SP";11018182;977664
2008;07;"Hortolândia - SP";10880175;898533
2008;10;"Monte Mor - SP";10867222;3147018
2008;08;"Itatiba - SP";10867063;1375507
2008;06;"Itatiba - SP";10659873;1435448
2008;02;"Itatiba - SP";10609608;1207040
2008;05;"Nova Odessa - SP";10543776;962371
2008;12;"Monte Mor - SP";10264279;3099221
2008;03;"Hortolândia - SP";10246008;1301670
2008;01;"Hortolândia - SP";10228211;801466
2008;06;"Nova Odessa - SP";10205794;778378
2008;01;"Itatiba - SP";10067788;1288227
2008;03;"Itatiba - SP";9875814;1323551
2008;11;"Valinhos - SP";9820366;1386160
2008;04;"Monte Mor - SP";9802746;3313284
2008;03;"Nova Odessa - SP";9733430;787835
2008;02;"Nova Odessa - SP";9655076;814677
2008;04;"Itatiba - SP";9593899;1125208
2008;01;"Nova Odessa - SP";9314572;748135
2008;11;"Monte Mor - SP";9106196;2411386
2008;05;"Monte Mor - SP";8947781;3112065
2008;12;"Valinhos - SP";8877029;1755799
2008;01;"Monte Mor - SP";8707401;2831947
2008;10;"Nova Odessa - SP";8665852;758421
2008;11;"Itatiba - SP";8474974;987697
2008;03;"Cosmópolis - SP";8433397;19643390
2008;03;"Monte Mor - SP";8358506;2586077
2008;01;"Cosmópolis - SP";8199097;15721735
2008;08;"Nova Odessa - SP";8141602;592100
2008;12;"Nova Odessa - SP";8079046;590818
2008;02;"Monte Mor - SP";7954665;2571614
2008;07;"Santa Bárbara d'Oeste - SP";7718077;1395715
2008;08;"Santa Bárbara d'Oeste - SP";6432724;999292
2008;12;"Itatiba - SP";6246877;806203
2008;09;"Santa Bárbara d'Oeste - SP";6002228;970646
2008;06;"Santa Bárbara d'Oeste - SP";5969896;1090515
2008;11;"Nova Odessa - SP";5818643;516153
2008;05;"Santa Bárbara d'Oeste - SP";5767112;724074
2008;04;"Santa Bárbara d'Oeste - SP";5605475;981824
2008;10;"Santa Bárbara d'Oeste - SP";5427407;915219
2008;01;"Santa Bárbara d'Oeste - SP";4867620;1219434
2008;08;"Holambra - SP";4765835;2079318
2008;11;"Santa Bárbara d'Oeste - SP";4762925;1008810
2008;03;"Santa Bárbara d'Oeste - SP";4744470;1191941
2008;12;"Santa Bárbara d'Oeste - SP";4327394;757522
2008;07;"Holambra - SP";3776363;1458175
2008;02;"Santa Bárbara d'Oeste - SP";3523531;677404
2008;02;"Cosmópolis - SP";3436871;2423842
2008;06;"Holambra - SP";2959068;1113069
2008;02;"Engenheiro Coelho - SP";2523823;1794159
2008;07;"Engenheiro Coelho - SP";2437181;952782
2008;10;"Pedreira - SP";2415613;1086502
2008;10;"Santo Antônio de Posse - SP";2183968;140122
2008;06;"Engenheiro Coelho - SP";2091740;954326
2008;08;"Pedreira - SP";1971697;880931
2008;08;"Engenheiro Coelho - SP";1890030;807371
2008;09;"Engenheiro Coelho - SP";1881172;793950
2008;12;"Pedreira - SP";1773071;952221
