"";"SG_UF_MUN";"CO_MUN_GEO";"NO_MUN";"CO_UF"
"3435";"PR";4117222;"NOVA SANTA ROSA";42
"3436";"PR";4103040;"BOA VENTURA DE SAO ROQUE";42
"3437";"PR";4103057;"BOA VISTA DA APARECIDA";42
"3438";"PR";4103107;"BOCAIUVA DO SUL";42
"3439";"PR";4103156;"BOM JESUS DO SUL";42
"3440";"PR";4103206;"BOM SUCESSO";42
"3441";"PR";4103222;"BOM SUCESSO DO SUL";42
"3442";"PR";4103305;"BORRAZOPOLIS";42
"3443";"PR";4103354;"BRAGANEY";42
"3444";"PR";4103370;"BRASILANDIA DO SUL";42
"3445";"PR";4103404;"CAFEARA";42
"3446";"PR";4103453;"CAFELANDIA";42
"3447";"PR";4103479;"CAFEZAL DO SUL";42
"3448";"PR";4103503;"CALIFORNIA";42
"3449";"PR";4103602;"CAMBARA";42
"3450";"PR";4103701;"CAMBE";42
"3451";"PR";4112405;"JAPURA";42
"3452";"PR";4112504;"JARDIM ALEGRE";42
"3453";"PR";4112603;"JARDIM OLINDA";42
"3454";"PR";4112702;"JATAIZINHO";42
"3455";"PR";4112751;"JESUITAS";42
"3456";"PR";4112801;"JOAQUIM TAVORA";42
"3457";"PR";4112900;"JUNDIAI DO SUL";42
"3458";"PR";4112959;"JURANDA";42
"3459";"PR";4113007;"JUSSARA";42
"3460";"PR";4113106;"KALORE";42
"3461";"PR";4113205;"LAPA";42
"3462";"PR";4113254;"LARANJAL";42
"3463";"PR";4113304;"LARANJEIRAS DO SUL";42
"3464";"PR";4113403;"LEOPOLIS";42
"3465";"PR";4113429;"LIDIANOPOLIS";42
"3466";"PR";4113452;"LINDOESTE";42
"3467";"PR";4113502;"LOANDA";42
"3468";"PR";4113601;"LOBATO";42
"3469";"PR";4113700;"LONDRINA";42
"3470";"PR";4113734;"LUIZIANA";42
"3471";"PR";4113759;"LUNARDELLI";42
"3472";"PR";4113809;"LUPIONOPOLIS";42
"3473";"PR";4113908;"MALLET";42
"3474";"PR";4114005;"MAMBORE";42
"3475";"PR";4120101;"PORTO AMAZONAS";42
"3476";"PR";4120150;"PORTO BARREIRO";42
"3477";"PR";4120200;"PORTO RICO";42
"3478";"PR";4120309;"PORTO VITORIA";42
"3479";"PR";4120333;"PRADO FERREIRA";42
"3480";"PR";4120358;"PRANCHITA";42
"3481";"PR";4120408;"PRESIDENTE CASTELO BRANCO";42
"3482";"PR";4120507;"PRIMEIRO DE MAIO";42
"3483";"PR";4120606;"PRUDENTOPOLIS";42
"3484";"PR";4120655;"QUARTO CENTENARIO";42
"3485";"PR";4120705;"QUATIGUA";42
"3486";"PR";4120804;"QUATRO BARRAS";42
"3487";"PR";4120853;"QUATRO PONTES";42
"3488";"PR";4120903;"QUEDAS DO IGUACU";42
"3489";"PR";4121000;"QUERENCIA DO NORTE";42
"3490";"PR";4121109;"QUINTA DO SOL";42
"3491";"PR";4121208;"QUITANDINHA";42
"3492";"PR";4121257;"RAMILANDIA";42
"3493";"PR";4121307;"RANCHO ALEGRE";42
"3494";"PR";4121356;"RANCHO ALEGRE D'OESTE";42
"3495";"PR";4121406;"REALEZA";42
"3496";"PR";4121505;"REBOUCAS";42
"3497";"PR";4121604;"RENASCENCA";42
"3498";"PR";4121703;"RESERVA";42
"3499";"PR";4121752;"RESERVA DO IGUACU";42
"3500";"PR";4121802;"RIBEIRAO CLARO";42
"3501";"PR";4121901;"RIBEIRAO DO PINHAL";42
"3502";"PR";4122008;"RIO AZUL";42
"3503";"PR";4122107;"RIO BOM";42
"3504";"PR";4122156;"RIO BONITO DO IGUACU";42
"3505";"PR";4122172;"RIO BRANCO DO IVAI";42
"3506";"PR";4122206;"RIO BRANCO DO SUL";42
"3507";"PR";4122305;"RIO NEGRO";42
"3508";"PR";4122404;"ROLANDIA";42
"3509";"PR";4122503;"RONCADOR";42
"3510";"PR";4122602;"RONDON";42
"3511";"PR";4122651;"ROSARIO DO IVAI";42
"3512";"PR";4122701;"SABAUDIA";42
"3513";"PR";4122800;"SALGADO FILHO";42
"3514";"PR";4122909;"SALTO DO ITARARE";42
"3515";"PR";4128708;"VITORINO";42
"3516";"PR";4128807;"XAMBRE";42
"3517";"PR";4108403;"FRANCISCO BELTRAO";42
"3518";"PR";4108452;"FOZ DO JORDAO";42
"3519";"PR";4108502;"GENERAL CARNEIRO";42
"3520";"PR";4108551;"GODOY MOREIRA";42
"3521";"PR";4108601;"GOIOERE";42
"3522";"PR";4111506;"IVAIPORA";42
"3523";"PR";4111555;"IVATE";42
"3524";"PR";4111605;"IVATUBA";42
"3525";"PR";4111704;"JABOTI";42
"3526";"PR";4111803;"JACAREZINHO";42
"3527";"PR";4111902;"JAGUAPITA";42
"3528";"PR";4112009;"JAGUARIAIVA";42
"3529";"PR";4112108;"JANDAIA DO SUL";42
"3530";"PR";4112207;"JANIOPOLIS";42
"3531";"PR";4112306;"JAPIRA";42
"3532";"PR";4118303;"PARANAPOEMA";42
"3533";"PR";4118402;"PARANAVAI";42
"3534";"PR";4118451;"PATO BRAGADO";42
"3535";"PR";4118501;"PATO BRANCO";42
"3536";"PR";4118600;"PAULA FREITAS";42
"3537";"PR";4118709;"PAULO FRONTIN";42
"3538";"PR";4118808;"PEABIRU";42
"3539";"PR";4118857;"PEROBAL";42
"3540";"PR";4101051;"ANAHY";42
"3541";"PR";4119004;"PEROLA D'OESTE";42
"3542";"PR";4101150;"ANGULO";42
"3543";"PR";4101200;"ANTONINA";42
"3544";"PR";4101309;"ANTONIO OLINTO";42
"3545";"PR";4101408;"APUCARANA";42
"3546";"PR";4101507;"ARAPONGAS";42
"3547";"PR";4101606;"ARAPOTI";42
"3548";"PR";4101655;"ARAPUA";42
"3549";"PR";4101705;"ARARUNA";42
"3550";"PR";4101804;"ARAUCARIA";42
"3551";"PR";4101853;"ARIRANHA DO IVAI";42
"3552";"PR";4101903;"ASSAI";42
"3553";"PR";4102000;"ASSIS CHATEAUBRIAND";42
"3554";"PR";4102109;"ASTORGA";42
"3555";"PR";4102208;"ATALAIA";42
"3556";"PR";4111001;"ITAMBARACA";42
"3557";"PR";4111100;"ITAMBE";42
"3558";"PR";4111209;"ITAPEJARA D'OESTE";42
"3559";"PR";4111258;"ITAPERUCU";42
"3560";"PR";4111308;"ITAUNA DO SUL";42
"3561";"PR";4111407;"IVAI";42
"3562";"PR";4102752;"BELA VISTA DA CAROBA";42
"3563";"PR";4102802;"BELA VISTA DO PARAISO";42
"3564";"PR";4102901;"BITURUNA";42
"3565";"PR";4103008;"BOA ESPERANCA";42
"3566";"PR";4103024;"BOA ESPERANCA DO IGUACU";42
"3567";"PR";4117701;"PALMEIRA";42
"3568";"PR";4117800;"PALMITAL";42
"3569";"PR";4117909;"PALOTINA";42
"3570";"PR";4118006;"PARAISO DO NORTE";42
"3571";"PR";4118105;"PARANACITY";42
"3572";"PR";4118204;"PARANAGUA";42
"3573";"PR";4119301;"PINHAO";42
"3574";"PR";4119400;"PIRAI DO SUL";42
"3575";"PR";4119509;"PIRAQUARA";42
"3576";"PR";4119608;"PITANGA";42
"3577";"PR";4119657;"PITANGUEIRAS";42
"3578";"PR";4119707;"PLANALTINA DO PARANA";42
"3579";"PR";4119806;"PLANALTO";42
"3580";"PR";4118907;"PEROLA";42
"3581";"PR";4119954;"PONTAL DO PARANA";42
"3582";"PR";4119103;"PIEN";42
"3583";"PR";4119152;"PINHAIS";42
"3584";"PR";4119202;"PINHALAO";42
"3585";"PR";4119251;"PINHAL DE SAO BENTO";42
"3586";"PR";4102505;"BARBOSA FERRAZ";42
"3587";"PR";4102604;"BARRACAO";42
"3588";"PR";4102703;"BARRA DO JACARE";42
"3589";"PR";4119905;"PONTA GROSSA";42
"3590";"PR";4102406;"BANDEIRANTES";42
"3591";"PR";4120002;"PORECATU";42
"3592";"PR";4102307;"BALSA NOVA";42
"3593";"RJ";3301207;"CARMO";36
"3594";"RJ";3301108;"CANTAGALO";36
"3595";"RJ";3301157;"CARDOSO MOREIRA";36
"3596";"RJ";3300605;"BOM JESUS DO ITABAPOANA";36
"3597";"RJ";3301702;"DUQUE DE CAXIAS";36
"3598";"RJ";3301801;"ENGENHEIRO PAULO DE FRONTIN";36
"3599";"RJ";3305158;"SAO JOSE DO VALE DO RIO PRETO";36
"3600";"RJ";3305208;"SAO PEDRO DA ALDEIA";36
"3601";"RJ";3305307;"SAO SEBASTIAO DO ALTO";36
"3602";"RJ";3301306;"CASIMIRO DE ABREU";36
"3603";"RJ";3301405;"CONCEICAO DE MACABU";36
"3604";"RJ";3301504;"CORDEIRO";36
"3605";"RJ";3301603;"DUAS BARRAS";36
"3606";"RJ";3305752;"TANGUA";36
"3607";"RJ";3305802;"TERESOPOLIS";36
"3608";"RJ";3305901;"TRAJANO DE MORAES";36
"3609";"RJ";3306008;"TRES RIOS";36
"3610";"RJ";3306107;"VALENCA";36
"3611";"RJ";3300233;"ARMACAO DOS BUZIOS";36
"3612";"RJ";3300258;"ARRAIAL DO CABO";36
"3613";"RJ";3306156;"VARRE-SAI";36
"3614";"RJ";3306206;"VASSOURAS";36
"3615";"RJ";3306305;"VOLTA REDONDA";36
"3616";"RJ";3300407;"BARRA MANSA";36
"3617";"RJ";3300456;"BELFORD ROXO";36
"3618";"RJ";3300506;"BOM JARDIM";36
"3619";"RJ";3303708;"PARAIBA DO SUL";36
"3620";"RJ";3300704;"CABO FRIO";36
"3621";"RJ";3300803;"CACHOEIRAS DE MACACU";36
"3622";"RJ";3300902;"CAMBUCI";36
"3623";"RJ";3300936;"CARAPEBUS";36
"3624";"RJ";3300951;"COMENDADOR LEVY GASPARIAN";36
"3625";"RJ";3301009;"CAMPOS DOS GOYTACAZES";36
"3626";"RJ";3304110;"PORTO REAL";36
"3627";"RJ";3304128;"QUATIS";36
"3628";"RJ";3304201;"RESENDE";36
"3629";"RJ";3304300;"RIO BONITO";36
"3630";"RJ";3304409;"RIO CLARO";36
"3631";"RJ";3304508;"RIO DAS FLORES";36
"3632";"RJ";3304524;"RIO DAS OSTRAS";36
"3633";"RJ";3304557;"RIO DE JANEIRO";36
"3634";"RJ";3304607;"SANTA MARIA MADALENA";36
"3635";"RJ";3304706;"SANTO ANTONIO DE PADUA";36
"3636";"RJ";3304755;"SAO FRANCISCO DE ITABAPOANA";36
"3637";"RJ";3304805;"SAO FIDELIS";36
"3638";"RJ";3304904;"SAO GONCALO";36
"3639";"RJ";3305000;"SAO JOAO DA BARRA";36
"3640";"RJ";3305109;"SAO JOAO DE MERITI";36
"3641";"RJ";3305133;"SAO JOSE DE UBA";36
"3642";"RJ";3305406;"SAPUCAIA";36
"3643";"RJ";3305505;"SAQUAREMA";36
"3644";"RJ";3305554;"SEROPEDICA";36
"3645";"RJ";3305604;"SILVA JARDIM";36
"3646";"RJ";3305703;"SUMIDOURO";36
"3647";"RJ";3302403;"MACAE";36
"3648";"RJ";3300100;"ANGRA DOS REIS";36
"3649";"RJ";3300159;"APERIBE";36
"3650";"RJ";3300209;"ARARUAMA";36
"3651";"RJ";3300225;"AREAL";36
"3652";"RJ";3302809;"MENDES";36
"3653";"RJ";3302858;"MESQUITA";36
"3654";"RJ";3302908;"MIGUEL PEREIRA";36
"3655";"RJ";3300308;"BARRA DO PIRAI";36
"3656";"RJ";3303302;"NITEROI";36
"3657";"RJ";3303401;"NOVA FRIBURGO";36
"3658";"RJ";3303500;"NOVA IGUACU";36
"3659";"RJ";3303609;"PARACAMBI";36
"3660";"RJ";3303807;"PARATI";36
"3661";"RJ";3303856;"PATY DO ALFERES";36
"3662";"RJ";3303906;"PETROPOLIS";36
"3663";"RJ";3303955;"PINHEIRAL";36
"3664";"RJ";3304003;"PIRAI";36
"3665";"RJ";3304102;"PORCIUNCULA";36
"3666";"RJ";3304144;"QUEIMADOS";36
"3667";"RJ";3304151;"QUISSAMA";36
"3668";"RJ";3302106;"ITAOCARA";36
"3669";"RJ";3303005;"MIRACEMA";36
"3670";"RJ";3302205;"ITAPERUNA";36
"3671";"RJ";3302254;"ITATIAIA";36
"3672";"RJ";3302270;"JAPERI";36
"3673";"RJ";3302304;"LAJE DO MURIAE";36
"3674";"RJ";3301900;"ITABORAI";36
"3675";"RJ";3302452;"MACUCO";36
"3676";"RJ";3301850;"GUAPIMIRIM";36
"3677";"RJ";3301876;"IGUABA GRANDE";36
"3678";"RJ";3302601;"MANGARATIBA";36
"3679";"RJ";3302007;"ITAGUAI";36
"3680";"RJ";3302056;"ITALVA";36
"3681";"RJ";3302502;"MAGE";36
"3682";"RJ";3303104;"NATIVIDADE";36
"3683";"RJ";3303203;"NILOPOLIS";36
"3684";"RJ";3302700;"MARICA";36
"3685";"RN";2411205;"SANTA CRUZ";24
"3686";"RN";2410306;"PRESIDENTE JUSCELINO";24
"3687";"RN";2410405;"PUREZA";24
"3688";"RN";2410504;"RAFAEL FERNANDES";24
"3689";"RN";2410603;"RAFAEL GODEIRO";24
"3690";"RN";2410702;"RIACHO DA CRUZ";24
"3691";"RN";2410801;"RIACHO DE SANTANA";24
"3692";"RN";2410900;"RIACHUELO";24
"3693";"RN";2411007;"RODOLFO FERNANDES";24
"3694";"RN";2411056;"TIBAU";24
"3695";"RN";2411106;"RUY BARBOSA";24
"3696";"RN";2412500;"SAO MIGUEL";24
"3697";"RN";2411403;"SANTANA DO MATOS";24
"3698";"RN";2411429;"SANTANA DO SERIDO";24
"3699";"RN";2411502;"SANTO ANTONIO";24
"3700";"RN";2411601;"SAO BENTO DO NORTE";24
"3701";"RN";2411700;"SAO BENTO DO TRAIRI";24
"3702";"RN";2411809;"SAO FERNANDO";24
"3703";"RN";2411908;"SAO FRANCISCO DO OESTE";24
"3704";"RN";2412005;"SAO GONCALO DO AMARANTE";24
"3705";"RN";2412104;"SAO JOAO DO SABUGI";24
"3706";"RN";2412203;"SAO JOSE DE MIPIBU";24
"3707";"RN";2412302;"SAO JOSE DO CAMPESTRE";24
"3708";"RN";2412401;"SAO JOSE DO SERIDO";24
"3709";"RN";2410009;"PILOES";24
"3710";"RN";2410108;"POCO BRANCO";24
"3711";"RN";2410207;"PORTALEGRE";24
"3712";"RN";2410256;"PORTO DO MANGUE";24
"3713";"RN";2402907;"CORONEL JOAO PESSOA";24
"3714";"RN";2403004;"CRUZETA";24
"3715";"RN";2403103;"CURRAIS NOVOS";24
"3716";"RN";2403202;"DOUTOR SEVERIANO";24
"3717";"RN";2403251;"PARNAMIRIM";24
"3718";"RN";2403301;"ENCANTO";24
"3719";"RN";2403400;"EQUADOR";24
"3720";"RN";2403509;"ESPIRITO SANTO";24
"3721";"RN";2403608;"EXTREMOZ";24
"3722";"RN";2403707;"FELIPE GUERRA";24
"3723";"RN";2403756;"FERNANDO PEDROZA";24
"3724";"RN";2403806;"FLORANIA";24
"3725";"RN";2403905;"FRANCISCO DANTAS";24
"3726";"RN";2404002;"FRUTUOSO GOMES";24
"3727";"RN";2404101;"GALINHOS";24
"3728";"RN";2404200;"GOIANINHA";24
"3729";"RN";2404309;"GOVERNADOR DIX-SEPT ROSADO";24
"3730";"RN";2404408;"GROSSOS";24
"3731";"RN";2404507;"GUAMARE";24
"3732";"RN";2404606;"IELMO MARINHO";24
"3733";"RN";2404705;"IPANGUACU";24
"3734";"RN";2404804;"IPUEIRA";24
"3735";"RN";2404853;"ITAJA";24
"3736";"RN";2404903;"ITAU";24
"3737";"RN";2405009;"JACANA";24
"3738";"RN";2405108;"JANDAIRA";24
"3739";"RN";2405207;"JANDUIS";24
"3740";"RN";2405306;"JANUARIO CICCO";24
"3741";"RN";2405405;"JAPI";24
"3742";"RN";2405504;"JARDIM DE ANGICOS";24
"3743";"RN";2405603;"JARDIM DE PIRANHAS";24
"3744";"RN";2405702;"JARDIM DO SERIDO";24
"3745";"RN";2405801;"JOAO CAMARA";24
"3746";"RN";2405900;"JOAO DIAS";24
"3747";"RN";2406007;"JOSE DA PENHA";24
"3748";"RN";2406106;"JUCURUTU";24
"3749";"RN";2406155;"JUNDIA";24
"3750";"RN";2406205;"LAGOA D'ANTA";24
"3751";"RN";2406304;"LAGOA DE PEDRAS";24
"3752";"RN";2406403;"LAGOA DE VELHOS";24
"3753";"RN";2406502;"LAGOA NOVA";24
"3754";"RN";2406601;"LAGOA SALGADA";24
"3755";"RN";2406700;"LAJES";24
"3756";"RN";2406809;"LAJES PINTADAS";24
"3757";"RN";2406908;"LUCRECIA";24
"3758";"RN";2407005;"LUIS GOMES";24
"3759";"RN";2407104;"MACAIBA";24
"3760";"RN";2407203;"MACAU";24
"3761";"RN";2407252;"MAJOR SALES";24
"3762";"RN";2407302;"MARCELINO VIEIRA";24
"3763";"RN";2407401;"MARTINS";24
"3764";"RN";2407500;"MAXARANGUAPE";24
"3765";"RN";2407609;"MESSIAS TARGINO";24
"3766";"RN";2407708;"MONTANHAS";24
"3767";"RN";2407807;"MONTE ALEGRE";24
"3768";"RN";2407906;"MONTE DAS GAMELEIRAS";24
"3769";"RN";2408003;"MOSSORO";24
"3770";"RN";2408102;"NATAL";24
"3771";"RN";2408201;"NISIA FLORESTA";24
"3772";"RN";2408300;"NOVA CRUZ";24
"3773";"RN";2408409;"OLHO-D'AGUA DO BORGES";24
"3774";"RN";2408508;"OURO BRANCO";24
"3775";"RN";2408607;"PARANA";24
"3776";"RN";2408706;"PARAU";24
"3777";"RN";2408805;"PARAZINHO";24
"3778";"RN";2408904;"PARELHAS";24
"3779";"RN";2408953;"RIO DO FOGO";24
"3780";"RN";2409100;"PASSA E FICA";24
"3781";"RN";2409209;"PASSAGEM";24
"3782";"RN";2409308;"PATU";24
"3783";"RN";2409332;"SANTA MARIA";24
"3784";"RN";2409407;"PAU DOS FERROS";24
"3785";"RN";2409506;"PEDRA GRANDE";24
"3786";"RN";2409605;"PEDRA PRETA";24
"3787";"RN";2409704;"PEDRO AVELINO";24
"3788";"RN";2409803;"PEDRO VELHO";24
"3789";"RN";2409902;"PENDENCIAS";24
"3790";"RN";2413557;"SERRINHA DOS PINTOS";24
"3791";"RN";2413607;"SEVERIANO MELO";24
"3792";"RN";2413706;"SITIO NOVO";24
"3793";"RN";2413805;"TABOLEIRO GRANDE";24
"3794";"RN";2413904;"TAIPU";24
"3795";"RN";2401701;"BOM JESUS";24
"3796";"RN";2414001;"TANGARA";24
"3797";"RN";2414100;"TENENTE ANANIAS";24
"3798";"RN";2414159;"TENENTE LAURENTINO CRUZ";24
"3799";"RN";2414209;"TIBAU DO SUL";24
"3800";"RN";2414308;"TIMBAUBA DOS BATISTAS";24
"3801";"RN";2414407;"TOUROS";24
"3802";"RN";2414456;"TRIUNFO POTIGUAR";24
"3803";"RN";2414506;"UMARIZAL";24
"3804";"RN";2414605;"UPANEMA";24
"3805";"RN";2414704;"VARZEA";24
"3806";"RN";2414753;"VENHA-VER";24
"3807";"RN";2414803;"VERA CRUZ";24
"3808";"RN";2414902;"VICOSA";24
"3809";"RN";2415008;"VILA FLOR";24
"3810";"RN";2413003;"SAO VICENTE";24
"3811";"RN";2413102;"SENADOR ELOI DE SOUZA";24
"3812";"RN";2413201;"SENADOR GEORGINO AVELINO";24
"3813";"RN";2413300;"SERRA DE SAO BENTO";24
"3814";"RN";2413359;"SERRA DO MEL";24
"3815";"RN";2413409;"SERRA NEGRA DO NORTE";24
"3816";"RN";2413508;"SERRINHA";24
"3817";"RN";2400109;"ACARI";24
"3818";"RN";2412559;"SAO MIGUEL DO GOSTOSO";24
"3819";"RN";2412609;"SAO PAULO DO POTENGI";24
"3820";"RN";2412708;"SAO PEDRO";24
"3821";"RN";2412807;"SAO RAFAEL";24
"3822";"RN";2412906;"SAO TOME";24
"3823";"RN";2401800;"BREJINHO";24
"3824";"RN";2401859;"CAICARA DO NORTE";24
"3825";"RN";2401909;"CAICARA DO RIO DO VENTO";24
"3826";"RN";2402006;"CAICO";24
"3827";"RN";2402105;"CAMPO REDONDO";24
"3828";"RN";2402204;"CANGUARETAMA";24
"3829";"RN";2402303;"CARAUBAS";24
"3830";"RN";2401404;"BAIA FORMOSA";24
"3831";"RN";2401453;"BARAUNA";24
"3832";"RN";2401503;"BARCELONA";24
"3833";"RN";2401602;"BENTO FERNANDES";24
"3834";"RN";2401651;"BODO";24
"3835";"RN";2400505;"ALEXANDRIA";24
"3836";"RN";2400604;"ALMINO AFONSO";24
"3837";"RN";2400703;"ALTO DO RODRIGUES";24
"3838";"RN";2400802;"ANGICOS";24
"3839";"RN";2400901;"ANTONIO MARTINS";24
"3840";"RN";2401008;"APODI";24
"3841";"RN";2401107;"AREIA BRANCA";24
"3842";"RN";2401206;"ARES";24
"3843";"RN";2402402;"CARNAUBA DOS DANTAS";24
"3844";"RN";2402501;"CARNAUBAIS";24
"3845";"RN";2402600;"CEARA-MIRIM";24
"3846";"RN";2402709;"CERRO CORA";24
"3847";"RN";2402808;"CORONEL EZEQUIEL";24
"3848";"RN";2401305;"AUGUSTO SEVERO";24
"3849";"RN";2400208;"ACU";24
"3850";"RN";2400307;"AFONSO BEZERRA";24
"3851";"RN";2400406;"AGUA NOVA";24
"3852";"RO";1100023;"ARIQUEMES";11
"3853";"RO";1100031;"CABIXI";11
"3854";"RO";1100015;"ALTA FLORESTA D'OESTE";11
"3855";"RO";1100189;"PIMENTA BUENO";11
"3856";"RO";1100072;"CORUMBIARA";11
"3857";"RO";1100205;"PORTO VELHO";11
"3858";"RO";1100049;"CACOAL";11
"3859";"RO";1100155;"OURO PRETO DO OESTE";11
"3860";"RO";1100700;"CAMPO NOVO DE RONDONIA";11
"3861";"RO";1100304;"VILHENA";11
"3862";"RO";1100080;"COSTA MARQUES";11
"3863";"RO";1100098;"ESPIGAO D'OESTE";11
"3864";"RO";1100064;"COLORADO DO OESTE";11
"3865";"RO";1100148;"NOVA BRASILANDIA D'OESTE";11
"3866";"RO";1100130;"MACHADINHO D'OESTE";11
"3867";"RO";1101807;"VALE DO PARAISO";11
"3868";"RO";1100601;"CACAULANDIA";11
"3869";"RO";1101435;"NOVA UNIAO";11
"3870";"RO";1101450;"PARECIS";11
"3871";"RO";1101468;"PIMENTEIRAS DO OESTE";11
"3872";"RO";1100056;"CEREJEIRAS";11
"3873";"RO";1100296;"SANTA LUZIA D'OESTE";11
"3874";"RO";1101492;"SAO FRANCISCO DO GUAPORE";11
"3875";"RO";1100320;"SAO MIGUEL DO GUAPORE";11
"3876";"RO";1100338;"NOVA MAMORE";11
"3877";"RO";1100106;"GUAJARA-MIRIM";11
"3878";"RO";1100403;"ALTO PARAISO";11
"3879";"RO";1100452;"BURITIS";11
"3880";"RO";1100502;"NOVO HORIZONTE DO OESTE";11
"3881";"RO";1101401;"MONTE NEGRO";11
"3882";"RO";1101302;"MIRANTE DA SERRA";11
"3883";"RO";1100288;"ROLIM DE MOURA";11
"3884";"RO";1101500;"SERINGUEIRAS";11
"3885";"RO";1101476;"PRIMAVERA DE RONDONIA";11
"3886";"RO";1101484;"SAO FELIPE D'OESTE";11
"3887";"RO";1101708;"URUPA";11
"3888";"RO";1100114;"JARU";11
"3889";"RO";1101559;"TEIXEIROPOLIS";11
"3890";"RO";1100346;"ALVORADA D'OESTE";11
"3891";"RO";1100262;"RIO CRESPO";11
"3892";"RO";1100908;"CASTANHEIRAS";11
"3893";"RO";1100122;"JI-PARANA";11
"3894";"RO";1101757;"VALE DO ANARI";11
"3895";"RO";1101609;"THEOBROMA";11
"3896";"RO";1100940;"CUJUBIM";11
"3897";"RO";1101005;"GOVERNADOR JORGE TEIXEIRA";11
"3898";"RO";1100254;"PRESIDENTE MEDICI";11
"3899";"RO";1101203;"MINISTRO ANDREAZZA";11
"3900";"RO";1100809;"CANDEIAS DO JAMARI";11
"3901";"RO";1100924;"CHUPINGUAIA";11
"3902";"RO";1101104;"ITAPUA DO OESTE";11
"3903";"RO";1100379;"ALTO ALEGRE DOS PARECIS";11
"3904";"RR";1400027;"AMAJARI";14
"3905";"RR";1400704;"UIRAMUTA";14
"3906";"RR";1400233;"CAROEBE";14
"3907";"RR";1400050;"ALTO ALEGRE";14
"3908";"RR";1400209;"CARACARAI";14
"3909";"RR";1400605;"SAO LUIZ";14
"3910";"RR";1400159;"BONFIM";14
"3911";"RR";1400407;"NORMANDIA";14
"3912";"RR";1400282;"IRACEMA";14
"3913";"RR";1400100;"BOA VISTA";14
"3914";"RR";1400506;"SAO JOAO DA BALIZA";14
"3915";"RR";1400456;"PACARAIMA";14
"3916";"RR";1400308;"MUCAJAI";14
"3917";"RR";1400175;"CANTA";14
"3918";"RR";1400472;"RORAINOPOLIS";14
"3919";"RS";4323770;"WESTFALIA";45
"3920";"RS";4323408;"VILA MARIA";45
"3921";"RS";4323457;"VILA NOVA DO SUL";45
"3922";"RS";4323804;"XANGRI-LA";45
"3923";"RS";4323705;"VISTA GAUCHA";45
"3924";"RS";4323754;"VITORIA DAS MISSOES";45
"3925";"RS";4312617;"MUITOS CAPOES";45
"3926";"RS";4312906;"NOVA BASSANO";45
"3927";"RS";4312955;"NOVA BOA VISTA";45
"3928";"RS";4313003;"NOVA BRESCIA";45
"3929";"RS";4305835;"COQUEIRO BAIXO";45
"3930";"RS";4323507;"VISTA ALEGRE";45
"3931";"RS";4323606;"VISTA ALEGRE DO PRATA";45
"3932";"RS";4306379;"DILERMANDO DE AGUIAR";45
"3933";"RS";4306403;"DOIS IRMAOS";45
"3934";"RS";4313102;"NOVA PALMA";45
"3935";"RS";4313201;"NOVA PETROPOLIS";45
"3936";"RS";4313300;"NOVA PRATA";45
"3937";"RS";4313334;"NOVA RAMADA";45
"3938";"RS";4313359;"NOVA ROMA DO SUL";45
"3939";"RS";4313375;"NOVA SANTA RITA";45
"3940";"RS";4313391;"NOVO CABRAIS";45
"3941";"RS";4313409;"NOVO HAMBURGO";45
"3942";"RS";4313425;"NOVO MACHADO";45
"3943";"RS";4313441;"NOVO TIRADENTES";45
"3944";"RS";4313466;"NOVO XINGU";45
"3945";"RS";4313490;"NOVO BARREIRO";45
"3946";"RS";4313508;"OSORIO";45
"3947";"RS";4313607;"PAIM FILHO";45
"3948";"RS";4313656;"PALMARES DO SUL";45
"3949";"RS";4313706;"PALMEIRA DAS MISSOES";45
"3950";"RS";4305454;"CIDREIRA";45
"3951";"RS";4305504;"CIRIACO";45
"3952";"RS";4305587;"COLINAS";45
"3953";"RS";4305603;"COLORADO";45
"3954";"RS";4305702;"CONDOR";45
"3955";"RS";4305801;"CONSTANTINA";45
"3956";"RS";4312427;"MORMACO";45
"3957";"RS";4305850;"COQUEIROS DO SUL";45
"3958";"RS";4305871;"CORONEL BARROS";45
"3959";"RS";4305900;"CORONEL BICACO";45
"3960";"RS";4305934;"CORONEL PILAR";45
"3961";"RS";4305959;"COTIPORA";45
"3962";"RS";4305975;"COXILHA";45
"3963";"RS";4306007;"CRISSIUMAL";45
"3964";"RS";4306056;"CRISTAL";45
"3965";"RS";4306072;"CRISTAL DO SUL";45
"3966";"RS";4306106;"CRUZ ALTA";45
"3967";"RS";4306130;"CRUZALTENSE";45
"3968";"RS";4306205;"CRUZEIRO DO SUL";45
"3969";"RS";4306304;"DAVID CANABARRO";45
"3970";"RS";4306320;"DERRUBADAS";45
"3971";"RS";4306353;"DEZESSEIS DE NOVEMBRO";45
"3972";"RS";4313060;"NOVA HARTZ";45
"3973";"RS";4313086;"NOVA PADUA";45
"3974";"RS";4306908;"ENCRUZILHADA DO SUL";45
"3975";"RS";4306924;"ENGENHO VELHO";45
"3976";"RS";4306932;"ENTRE-IJUIS";45
"3977";"RS";4306957;"ENTRE RIOS DO SUL";45
"3978";"RS";4306973;"EREBANGO";45
"3979";"RS";4307005;"ERECHIM";45
"3980";"RS";4307054;"ERNESTINA";45
"3981";"RS";4307104;"HERVAL";45
"3982";"RS";4307203;"ERVAL GRANDE";45
"3983";"RS";4307302;"ERVAL SECO";45
