Ano;Mês;Município;"Valor FOB (US$)";"Quilograma Líquido"
2019;11;"Monte Mor - SP";12275260;2581399
2019;11;"Morungaba - SP";1076081;773220
2019;11;"Nova Odessa - SP";7125240;1110987
2019;11;"Paulínia - SP";310153177;71424048
2019;11;"Pedreira - SP";486191;122475
2019;11;"Santa Bárbara d'Oeste - SP";7445633;704817
2019;11;"Santo Antônio de Posse - SP";2789969;1090052
2019;11;"Sumaré - SP";118494674;66850781
2019;11;"Valinhos - SP";27626078;4348377
2019;11;"Vinhedo - SP";47639281;8361983
2019;10;"Artur Nogueira - SP";4404511;952820
2019;10;"Campinas - SP";277827589;27254866
2019;10;"Cosmópolis - SP";9417144;325150
2019;10;"Engenheiro Coelho - SP";86555;270293
2019;10;"Holambra - SP";6027570;549823
2019;10;"Hortolândia - SP";73547378;3595834
2019;10;"Indaiatuba - SP";109415187;53872445
2019;10;"Itatiba - SP";31901444;5869183
2019;10;"Jaguariúna - SP";112099882;3393195
2019;10;"Monte Mor - SP";11178333;2306963
2019;10;"Morungaba - SP";779642;381065
2019;10;"Nova Odessa - SP";9150637;1839474
2019;10;"Paulínia - SP";475040133;101189641
2019;10;"Pedreira - SP";1560141;406115
2019;10;"Santa Bárbara d'Oeste - SP";8018465;1290104
2019;10;"Santo Antônio de Posse - SP";5082499;313515
2019;10;"Sumaré - SP";121447348;40981394
2019;10;"Valinhos - SP";30684479;4109267
2019;10;"Vinhedo - SP";54168063;10039077
2019;09;"Artur Nogueira - SP";4141113;817339
2019;09;"Campinas - SP";263586088;30461240
2019;09;"Cosmópolis - SP";12664336;971821
2019;09;"Engenheiro Coelho - SP";1466032;97193
2019;09;"Holambra - SP";3823783;379236
2019;09;"Hortolândia - SP";89980004;3371145
2019;09;"Indaiatuba - SP";88256044;21083361
2019;09;"Itatiba - SP";26267409;5836002
2019;09;"Jaguariúna - SP";127917356;3497726
2019;09;"Monte Mor - SP";8910187;1551352
2019;09;"Morungaba - SP";1666300;1277335
2019;09;"Nova Odessa - SP";5670906;1700370
2019;09;"Paulínia - SP";394099099;69672474
2019;09;"Pedreira - SP";384081;202979
2019;09;"Santa Bárbara d'Oeste - SP";8735004;1024718
2019;09;"Santo Antônio de Posse - SP";3478360;954867
2019;09;"Sumaré - SP";90372378;55240071
2019;09;"Valinhos - SP";29756184;3965744
2019;09;"Vinhedo - SP";51497534;8782709
2019;08;"Artur Nogueira - SP";3553647;973573
2019;08;"Campinas - SP";268635793;25353085
2019;08;"Cosmópolis - SP";7133168;428555
2019;08;"Engenheiro Coelho - SP";96160;109139
2019;08;"Holambra - SP";4261153;449853
2019;08;"Hortolândia - SP";71115870;3476159
2019;08;"Indaiatuba - SP";87527782;57780614
2019;08;"Itatiba - SP";27739950;5295823
2019;08;"Jaguariúna - SP";100702288;2934413
2019;08;"Monte Mor - SP";11370603;1883938
2019;08;"Morungaba - SP";880740;528260
2019;08;"Nova Odessa - SP";8013077;1652414
2019;08;"Paulínia - SP";412840894;75739415
2019;08;"Pedreira - SP";773438;318564
2019;08;"Santa Bárbara d'Oeste - SP";8740827;1146296
2019;08;"Santo Antônio de Posse - SP";3587889;460726
2019;08;"Sumaré - SP";89943590;46387714
2019;08;"Valinhos - SP";21118623;3958616
2019;08;"Vinhedo - SP";50879926;8737477
2019;07;"Artur Nogueira - SP";3892367;2008023
2019;07;"Campinas - SP";246892309;25029215
2019;07;"Cosmópolis - SP";11568643;461942
2019;07;"Engenheiro Coelho - SP";543643;183375
2019;07;"Holambra - SP";3213234;355624
2019;07;"Hortolândia - SP";79149708;5037604
2019;07;"Indaiatuba - SP";83890103;39266135
2019;07;"Itatiba - SP";28504315;6790042
2019;07;"Jaguariúna - SP";120363452;3656799
2019;07;"Monte Mor - SP";10057713;2555284
2019;07;"Morungaba - SP";660047;372114
2019;07;"Nova Odessa - SP";11595871;1825912
2019;07;"Paulínia - SP";463569800;103918071
2019;07;"Pedreira - SP";604669;143935
2019;07;"Santa Bárbara d'Oeste - SP";10997916;1287672
2019;07;"Santo Antônio de Posse - SP";4254857;585923
2019;07;"Sumaré - SP";96104289;51540342
2019;07;"Valinhos - SP";52873823;5476359
2019;07;"Vinhedo - SP";55720216;9194700
2019;06;"Artur Nogueira - SP";3995617;3604410
2019;06;"Campinas - SP";272306249;19292063
2019;06;"Cosmópolis - SP";5409239;410487
2019;06;"Engenheiro Coelho - SP";101386;112734
2019;06;"Holambra - SP";2661301;339122
2019;06;"Hortolândia - SP";81711300;2945436
2019;06;"Indaiatuba - SP";80812327;28811385
2019;06;"Itatiba - SP";24881125;5286078
2019;06;"Jaguariúna - SP";91373393;3020071
2019;06;"Monte Mor - SP";10379237;1816400
2019;06;"Morungaba - SP";1445404;481068
2019;06;"Nova Odessa - SP";8214148;2000583
2019;06;"Paulínia - SP";328691045;85962262
2019;06;"Pedreira - SP";614932;401200
2019;06;"Santa Bárbara d'Oeste - SP";8981972;921460
2019;06;"Santo Antônio de Posse - SP";3884181;751685
2019;06;"Sumaré - SP";56443107;20430460
2019;06;"Valinhos - SP";22357729;3531513
2019;06;"Vinhedo - SP";46598865;7852555
2019;05;"Artur Nogueira - SP";4366187;2836924
2019;05;"Campinas - SP";306445675;22345636
2019;05;"Cosmópolis - SP";11785801;652077
2019;05;"Engenheiro Coelho - SP";266913;125255
2019;05;"Holambra - SP";4374495;621988
2019;05;"Hortolândia - SP";76449334;2664956
2019;05;"Indaiatuba - SP";103979343;40876642
2019;05;"Itatiba - SP";27071697;5802186
2019;05;"Jaguariúna - SP";143127336;3794398
2019;05;"Monte Mor - SP";10022941;1746767
2019;05;"Morungaba - SP";522369;287557
2019;05;"Nova Odessa - SP";8281932;2182556
2019;05;"Paulínia - SP";325859946;50037285
2019;05;"Pedreira - SP";802339;388150
2019;05;"Santa Bárbara d'Oeste - SP";11018980;1195598
2019;05;"Santo Antônio de Posse - SP";3356575;909136
2019;05;"Sumaré - SP";71762779;66803335
2019;05;"Valinhos - SP";53227311;3833171
2019;05;"Vinhedo - SP";56877616;10111857
2019;04;"Artur Nogueira - SP";3304355;1208139
2019;04;"Campinas - SP";246745746;30495885
2019;04;"Cosmópolis - SP";9149278;552006
2019;04;"Engenheiro Coelho - SP";75375;57424
2019;04;"Holambra - SP";3422680;603367
2019;04;"Hortolândia - SP";75472361;5211874
2019;04;"Indaiatuba - SP";100109597;53106391
2019;04;"Itatiba - SP";24929221;5081066
2019;04;"Jaguariúna - SP";157219730;3041473
2019;04;"Monte Mor - SP";9985813;1495067
2019;04;"Morungaba - SP";785085;429043
2019;04;"Nova Odessa - SP";8206990;1833612
2019;04;"Paulínia - SP";305980096;69927413
2019;04;"Pedreira - SP";782013;263044
2019;04;"Santa Bárbara d'Oeste - SP";11541098;1140281
2019;04;"Santo Antônio de Posse - SP";1290452;367724
2019;04;"Sumaré - SP";67658152;32606336
2019;04;"Valinhos - SP";20202295;4930746
2019;04;"Vinhedo - SP";47643785;8056082
2019;03;"Artur Nogueira - SP";2910663;568723
2019;03;"Campinas - SP";250821893;20839374
2019;03;"Cosmópolis - SP";5116073;171936
2019;03;"Engenheiro Coelho - SP";473706;56634
2019;03;"Holambra - SP";4405609;446525
2019;03;"Hortolândia - SP";67280821;5030709
2019;03;"Indaiatuba - SP";89107199;43753519
2019;03;"Itatiba - SP";23061020;4693503
2019;03;"Jaguariúna - SP";107345554;3206762
2019;03;"Monte Mor - SP";9775133;1644845
2019;03;"Morungaba - SP";222;300
2019;03;"Nova Odessa - SP";7540221;1747703
2019;03;"Paulínia - SP";231688951;25461462
2019;03;"Pedreira - SP";431462;349160
2019;03;"Santa Bárbara d'Oeste - SP";8780648;892234
2019;03;"Santo Antônio de Posse - SP";2565231;726621
2019;03;"Sumaré - SP";84395580;32832087
2019;03;"Valinhos - SP";34962703;4279516
2019;03;"Vinhedo - SP";54142729;7416727
2019;02;"Artur Nogueira - SP";2010928;409720
2019;02;"Campinas - SP";236939764;23383408
2019;02;"Cosmópolis - SP";4688892;638357
2019;02;"Engenheiro Coelho - SP";525191;107607
2019;02;"Holambra - SP";4305685;550130
2019;02;"Hortolândia - SP";66768461;3095091
2019;02;"Indaiatuba - SP";81431043;23436097
2019;02;"Itatiba - SP";24332969;5410362
2019;02;"Jaguariúna - SP";74574851;2301343
2019;02;"Monte Mor - SP";7176374;988016
2019;02;"Morungaba - SP";810974;433412
2019;02;"Nova Odessa - SP";6702769;1749613
2019;02;"Paulínia - SP";236310995;38459377
2019;02;"Pedreira - SP";670199;285082
2019;02;"Santa Bárbara d'Oeste - SP";8661593;903934
2019;02;"Santo Antônio de Posse - SP";2408097;477216
2019;02;"Sumaré - SP";61260137;18148986
2019;02;"Valinhos - SP";22103317;4037121
2019;02;"Vinhedo - SP";48413262;7059491
2019;01;"Artur Nogueira - SP";2482545;613473
2019;01;"Campinas - SP";298515977;58667992
2019;01;"Cosmópolis - SP";1612341;176424
2019;01;"Engenheiro Coelho - SP";589895;213551
2019;01;"Holambra - SP";4702343;650862
2019;01;"Hortolândia - SP";75890353;2778645
2019;01;"Indaiatuba - SP";103568926;57824893
2019;01;"Itatiba - SP";34242595;5107395
2019;01;"Jaguariúna - SP";163574008;3210781
2019;01;"Monte Mor - SP";10300544;999757
2019;01;"Morungaba - SP";61443;359
2019;01;"Nova Odessa - SP";6544386;1277094
2019;01;"Paulínia - SP";241502786;82413980
2019;01;"Pedreira - SP";556736;240306
2019;01;"Santa Bárbara d'Oeste - SP";10150783;1089492
2019;01;"Santo Antônio de Posse - SP";1590780;420752
2019;01;"Sumaré - SP";80590161;28522231
2019;01;"Valinhos - SP";32602180;6569069
2019;01;"Vinhedo - SP";49914925;8907467
2018;12;"Artur Nogueira - SP";1844863;469066
2018;12;"Campinas - SP";204303981;46488305
2018;12;"Cosmópolis - SP";1696994;159561
2018;12;"Engenheiro Coelho - SP";88210;6294
2018;12;"Holambra - SP";2732815;343576
2018;12;"Hortolândia - SP";71083626;1807165
2018;12;"Indaiatuba - SP";90488460;24109657
2018;12;"Itatiba - SP";16394820;3102224
2018;12;"Jaguariúna - SP";79086326;1676870
2018;12;"Monte Mor - SP";9630265;1806645
2018;12;"Morungaba - SP";414732;189175
2018;12;"Nova Odessa - SP";3937409;703701
2018;12;"Paulínia - SP";214494290;64150995
2018;12;"Pedreira - SP";589022;365041
2018;12;"Santa Bárbara d'Oeste - SP";6821843;644793
2018;12;"Santo Antônio de Posse - SP";1277826;327546
2018;12;"Sumaré - SP";103075689;66142582
2018;12;"Valinhos - SP";20771431;2171714
2018;12;"Vinhedo - SP";39076910;5249406
2018;11;"Artur Nogueira - SP";2112079;563350
2018;11;"Campinas - SP";261783096;25570412
2018;11;"Cosmópolis - SP";3387751;149394
2018;11;"Engenheiro Coelho - SP";65799;107455
2018;11;"Holambra - SP";4048484;616738
2018;11;"Hortolândia - SP";100967159;3614985
2018;11;"Indaiatuba - SP";98161881;42423013
2018;11;"Itatiba - SP";26621325;4762042
2018;11;"Jaguariúna - SP";100979185;2659252
2018;11;"Monte Mor - SP";10334202;2468177
2018;11;"Morungaba - SP";405403;190568
2018;11;"Nova Odessa - SP";7643361;1343451
2018;11;"Paulínia - SP";313625981;53897019
2018;11;"Pedreira - SP";679191;243914
2018;11;"Santa Bárbara d'Oeste - SP";10545701;943515
2018;11;"Santo Antônio de Posse - SP";2448218;533206
2018;11;"Sumaré - SP";86924074;36968192
2018;11;"Valinhos - SP";21293246;4377442
2018;11;"Vinhedo - SP";48306555;7193697
2018;10;"Artur Nogueira - SP";1777242;333373
2018;10;"Campinas - SP";285407563;35732009
2018;10;"Cosmópolis - SP";9049926;501309
2018;10;"Engenheiro Coelho - SP";149767;207619
2018;10;"Holambra - SP";3318042;431169
2018;10;"Hortolândia - SP";72252814;4537866
2018;10;"Indaiatuba - SP";108468796;32661592
2018;10;"Itatiba - SP";35015279;5339184
2018;10;"Jaguariúna - SP";89395689;3251862
2018;10;"Monte Mor - SP";10917640;1917269
2018;10;"Morungaba - SP";715195;439890
2018;10;"Nova Odessa - SP";7971396;1458040
2018;10;"Paulínia - SP";334136306;64372887
2018;10;"Pedreira - SP";595965;227281
2018;10;"Santa Bárbara d'Oeste - SP";11239721;1250564
2018;10;"Santo Antônio de Posse - SP";3896203;468673
2018;10;"Sumaré - SP";108680095;72850616
2018;10;"Valinhos - SP";34140644;4521849
2018;10;"Vinhedo - SP";60804568;9232404
2018;09;"Artur Nogueira - SP";1891668;291458
2018;09;"Campinas - SP";254405847;23207967
2018;09;"Cosmópolis - SP";9397754;810161
2018;09;"Engenheiro Coelho - SP";159979;4832
2018;09;"Holambra - SP";3265190;398402
2018;09;"Hortolândia - SP";65304783;4227758
2018;09;"Indaiatuba - SP";81341288;62466838
2018;09;"Itatiba - SP";26481995;4478363
2018;09;"Jaguariúna - SP";111521358;4068851
2018;09;"Monte Mor - SP";9001802;1439518
2018;09;"Morungaba - SP";909927;486050
2018;09;"Nova Odessa - SP";8764197;1373857
2018;09;"Paulínia - SP";361412334;89099631
2018;09;"Pedreira - SP";516563;489341
2018;09;"Santa Bárbara d'Oeste - SP";8650937;801694
2018;09;"Santo Antônio de Posse - SP";7427366;292768
2018;09;"Sumaré - SP";89850834;48528402
2018;09;"Valinhos - SP";23092695;5934860
2018;09;"Vinhedo - SP";59775060;9328758
2018;08;"Artur Nogueira - SP";1890035;366814
2018;08;"Campinas - SP";295787470;32821366
2018;08;"Cosmópolis - SP";8942466;337926
2018;08;"Engenheiro Coelho - SP";115281;210739
2018;08;"Holambra - SP";3702315;441763
2018;08;"Hortolândia - SP";80194501;4754889
2018;08;"Indaiatuba - SP";99483040;25940645
2018;08;"Itatiba - SP";38653221;6089805
2018;08;"Jaguariúna - SP";113818802;3200621
2018;08;"Monte Mor - SP";11312888;2507674
2018;08;"Morungaba - SP";536216;200237
2018;08;"Nova Odessa - SP";8489494;1678660
2018;08;"Paulínia - SP";389967364;83681939
2018;08;"Pedreira - SP";320266;227769
2018;08;"Santa Bárbara d'Oeste - SP";12369736;1273606
2018;08;"Santo Antônio de Posse - SP";8764155;524803
2018;08;"Sumaré - SP";92866379;64098974
2018;08;"Valinhos - SP";41085695;4562656
2018;08;"Vinhedo - SP";62883702;10604257
2018;07;"Artur Nogueira - SP";1859836;937267
2018;07;"Campinas - SP";268065310;29166611
2018;07;"Cosmópolis - SP";5507243;622755
2018;07;"Engenheiro Coelho - SP";155272;264312
2018;07;"Holambra - SP";2829397;432471
2018;07;"Hortolândia - SP";71263624;7051262
2018;07;"Indaiatuba - SP";111160965;86192950
2018;07;"Itatiba - SP";38000334;6264355
2018;07;"Jaguariúna - SP";124716657;4340099
2018;07;"Monte Mor - SP";10221253;1475153
2018;07;"Morungaba - SP";81481;4346
2018;07;"Nova Odessa - SP";8254344;1697299
2018;07;"Paulínia - SP";327701015;50392049
2018;07;"Pedreira - SP";454746;233595
2018;07;"Santa Bárbara d'Oeste - SP";11006227;1276173
2018;07;"Santo Antônio de Posse - SP";5162581;275382
2018;07;"Sumaré - SP";80906158;54192903
2018;07;"Valinhos - SP";25678769;6025668
2018;07;"Vinhedo - SP";63761762;11444823
2018;06;"Artur Nogueira - SP";2922182;4761163
2018;06;"Campinas - SP";262565086;30840952
2018;06;"Cosmópolis - SP";12331894;578650
2018;06;"Engenheiro Coelho - SP";54268;54210
2018;06;"Holambra - SP";4227091;361541
2018;06;"Hortolândia - SP";80401119;4717678
2018;06;"Indaiatuba - SP";107893670;43398348
2018;06;"Itatiba - SP";24354559;4639483
2018;06;"Jaguariúna - SP";140639670;4056243
2018;06;"Monte Mor - SP";9771247;2133175
2018;06;"Morungaba - SP";341501;144004
2018;06;"Nova Odessa - SP";7023819;1195928
2018;06;"Paulínia - SP";242487403;51322819
2018;06;"Pedreira - SP";657779;251897
2018;06;"Santa Bárbara d'Oeste - SP";9615311;1201889
2018;06;"Santo Antônio de Posse - SP";1808868;349195
2018;06;"Sumaré - SP";50121010;36236660
2018;06;"Valinhos - SP";25779118;6244009
2018;06;"Vinhedo - SP";65447719;11037578
2018;05;"Artur Nogueira - SP";1717178;848560
2018;05;"Campinas - SP";273565366;25661779
2018;05;"Cosmópolis - SP";4304221;75439
2018;05;"Engenheiro Coelho - SP";74186;79447
2018;05;"Holambra - SP";3090354;177888
2018;05;"Hortolândia - SP";80054000;4621533
2018;05;"Indaiatuba - SP";95030904;25929639
2018;05;"Itatiba - SP";25647464;4649111
2018;05;"Jaguariúna - SP";155736522;3572538
2018;05;"Monte Mor - SP";10000078;2422027
2018;05;"Morungaba - SP";652167;286934
2018;05;"Nova Odessa - SP";8013438;1019742
2018;05;"Paulínia - SP";199859068;34671396
2018;05;"Pedreira - SP";458431;325541
2018;05;"Santa Bárbara d'Oeste - SP";9605803;1215342
2018;05;"Santo Antônio de Posse - SP";4854497;681764
2018;05;"Sumaré - SP";46089001;40903071
2018;05;"Valinhos - SP";37382624;3835241
2018;05;"Vinhedo - SP";56645629;8425480
2018;04;"Artur Nogueira - SP";2300655;2010103
2018;04;"Campinas - SP";271809909;40847170
2018;04;"Cosmópolis - SP";4451764;220143
2018;04;"Engenheiro Coelho - SP";92525;5814
2018;04;"Holambra - SP";2972411;450539
2018;04;"Hortolândia - SP";70063663;3416326
2018;04;"Indaiatuba - SP";101082530;26079462
2018;04;"Itatiba - SP";24105260;5041342
2018;04;"Jaguariúna - SP";128854726;2906566
2018;04;"Monte Mor - SP";9980581;1818879
2018;04;"Morungaba - SP";1309235;174629
2018;04;"Nova Odessa - SP";6430404;1287697
2018;04;"Paulínia - SP";195736347;57395119
2018;04;"Pedreira - SP";252472;68661
2018;04;"Santa Bárbara d'Oeste - SP";10829016;1396787
2018;04;"Santo Antônio de Posse - SP";5510748;670379
2018;04;"Sumaré - SP";46615882;23496441
2018;04;"Valinhos - SP";21602179;4937145
2018;04;"Vinhedo - SP";66055487;8372149
2018;03;"Artur Nogueira - SP";2845065;499015
2018;03;"Campinas - SP";302263889;23383881
2018;03;"Cosmópolis - SP";3864530;316439
2018;03;"Engenheiro Coelho - SP";176972;182975
2018;03;"Holambra - SP";3443884;498909
2018;03;"Hortolândia - SP";73896627;4236375
2018;03;"Indaiatuba - SP";93882178;45196855
2018;03;"Itatiba - SP";25485924;4930797
2018;03;"Jaguariúna - SP";85246875;3190304
2018;03;"Monte Mor - SP";11370092;2295901
2018;03;"Morungaba - SP";182532;2113
2018;03;"Nova Odessa - SP";8770376;1389581
2018;03;"Paulínia - SP";150023686;33048737
2018;03;"Pedreira - SP";418609;100965
2018;03;"Santa Bárbara d'Oeste - SP";8745279;993071
2018;03;"Santo Antônio de Posse - SP";7487292;516283
2018;03;"Sumaré - SP";46007300;23942491
2018;03;"Valinhos - SP";24309785;4171082
2018;03;"Vinhedo - SP";65409639;11869116
2018;02;"Artur Nogueira - SP";1651688;348736
2018;02;"Campinas - SP";252659340;22579894
2018;02;"Cosmópolis - SP";1945923;88553
2018;02;"Engenheiro Coelho - SP";180340;210570
2018;02;"Holambra - SP";3385175;544289
2018;02;"Hortolândia - SP";55257601;4162377
2018;02;"Indaiatuba - SP";75600938;47283208
2018;02;"Itatiba - SP";26789659;4879527
2018;02;"Jaguariúna - SP";116496756;3554503
2018;02;"Monte Mor - SP";9283497;2300413
2018;02;"Morungaba - SP";191903;50433
2018;02;"Nova Odessa - SP";9328444;1651920
2018;02;"Paulínia - SP";167874125;38547107
2018;02;"Pedreira - SP";682585;233183
2018;02;"Santa Bárbara d'Oeste - SP";9775670;1126586
2018;02;"Santo Antônio de Posse - SP";2604833;405083
2018;02;"Sumaré - SP";45162166;17746295
2018;02;"Valinhos - SP";18825971;3291401
2018;02;"Vinhedo - SP";55952162;8715352
2018;01;"Artur Nogueira - SP";1996579;1410666
2018;01;"Campinas - SP";294650045;27787910
2018;01;"Cosmópolis - SP";4406476;228810
2018;01;"Engenheiro Coelho - SP";314158;207275
2018;01;"Holambra - SP";4260339;348518
2018;01;"Hortolândia - SP";71643235;3775196
2018;01;"Indaiatuba - SP";89843625;25051135
2018;01;"Itatiba - SP";27873561;6078159
2018;01;"Jaguariúna - SP";146706745;3540853
2018;01;"Monte Mor - SP";10288352;1597465
2018;01;"Morungaba - SP";1327441;361215
2018;01;"Nova Odessa - SP";10701473;1438619
2018;01;"Paulínia - SP";183368338;47263106
2018;01;"Pedreira - SP";808453;270178
2018;01;"Santa Bárbara d'Oeste - SP";9794700;1118170
2018;01;"Santo Antônio de Posse - SP";3640710;491826
2018;01;"Sumaré - SP";44975700;22399767
2018;01;"Valinhos - SP";43215798;5814805
2018;01;"Vinhedo - SP";58115585;8953444
2017;12;"Artur Nogueira - SP";1467795;341589
2017;12;"Campinas - SP";190605852;29018191
2017;12;"Cosmópolis - SP";4512093;24560
2017;12;"Engenheiro Coelho - SP";371405;3501
2017;12;"Holambra - SP";3629238;659103
2017;12;"Hortolândia - SP";75225452;2819225
2017;12;"Indaiatuba - SP";88798221;70277620
2017;12;"Itatiba - SP";21084168;4040295
2017;12;"Jaguariúna - SP";137405096;3073708
2017;12;"Monte Mor - SP";9071459;1899688
2017;12;"Morungaba - SP";338934;196011
2017;12;"Nova Odessa - SP";6697705;1483591
2017;12;"Paulínia - SP";167820975;33549945
2017;12;"Pedreira - SP";440424;129533
2017;12;"Santa Bárbara d'Oeste - SP";7019907;956552
2017;12;"Santo Antônio de Posse - SP";9114270;953097
2017;12;"Sumaré - SP";45987583;49647448
2017;12;"Valinhos - SP";20222708;3626244
2017;12;"Vinhedo - SP";55087651;8731018
2017;11;"Artur Nogueira - SP";2233753;442720
2017;11;"Campinas - SP";222209174;26022889
2017;11;"Cosmópolis - SP";3233187;301443
2017;11;"Engenheiro Coelho - SP";76631;153211
2017;11;"Holambra - SP";2524167;286911
2017;11;"Hortolândia - SP";78822613;3664952
2017;11;"Indaiatuba - SP";95422892;26949770
2017;11;"Itatiba - SP";24334718;4979696
2017;11;"Jaguariúna - SP";157996995;3320838
2017;11;"Monte Mor - SP";10484044;2220778
2017;11;"Morungaba - SP";405595;248321
2017;11;"Nova Odessa - SP";9041851;1768204
2017;11;"Paulínia - SP";252189800;61702759
2017;11;"Pedreira - SP";531905;269972
2017;11;"Santa Bárbara d'Oeste - SP";9308644;1383494
2017;11;"Santo Antônio de Posse - SP";2838435;237474
2017;11;"Sumaré - SP";59952106;54920974
2017;11;"Valinhos - SP";21867668;3189046
2017;11;"Vinhedo - SP";55395774;8260486
2017;10;"Artur Nogueira - SP";1728075;905158
2017;10;"Campinas - SP";260906399;35546641
2017;10;"Cosmópolis - SP";5807205;380574
2017;10;"Engenheiro Coelho - SP";85142;103199
2017;10;"Holambra - SP";3184187;671468
2017;10;"Hortolândia - SP";65478230;3467095
2017;10;"Indaiatuba - SP";98449442;43963299
